Name,USA,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
Hawa,718,0,0,5,0,46,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,10,0,28,0,0,0,0,0,0,0,0,415,0,0,81,0,0,49,0,0,0,0,40,0,0,6,27,0,0,0
Hawk,117,0,0,6,0,72,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,13,6,0,0,0,0,0,0
Hawkins,75,0,0,0,0,7,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,7,34,5,0,0,0,0,0,0
Hawraa,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hawthorne,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haya,304,0,0,0,0,139,0,0,0,0,18,0,0,0,15,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,55,0,0,5,0,0,0,0,0,0,0,55,0,0,5,0,0,0,0
Hayat,39,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayato,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayde,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haydee,2046,0,0,0,0,803,0,0,0,0,21,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,763,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0
Hayden,117343,2814,378,2801,2439,8757,2265,672,245,67,4694,4377,360,1070,3605,3357,1705,1646,2650,3003,466,1414,1272,3308,1991,1835,3425,551,942,822,489,1069,456,3240,4216,465,5503,2623,2089,3675,194,2020,544,4336,11590,2552,223,2706,2864,1093,2121,344
Haydin,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Haydn,347,0,0,0,0,69,0,0,0,0,10,0,0,5,22,5,0,0,0,0,0,0,0,22,0,0,12,0,0,0,0,0,0,11,10,0,37,18,0,24,0,0,0,5,87,5,0,0,0,0,5,0
Haydon,173,0,0,5,0,5,0,0,0,0,16,0,0,0,0,11,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,18,0,0,5,0,0,0,11,75,0,0,0,0,0,0,0
Haydyn,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Hayes,4482,155,0,31,118,215,74,5,0,5,104,232,0,20,85,48,61,91,58,370,0,12,6,24,22,198,83,20,58,5,0,0,0,66,347,17,122,96,9,78,0,148,50,243,900,142,0,79,46,0,39,0
Haygen,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0
Hayk,155,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayla,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hayle,394,0,0,5,0,83,0,0,0,0,22,5,0,0,5,19,0,0,5,5,0,0,0,7,0,0,20,0,0,0,0,0,0,25,0,0,49,5,0,0,0,0,0,20,114,0,0,5,0,0,0,0
Haylea,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,61,0,0,0,0,5,0,0
Haylee,26704,414,48,590,434,2460,416,131,13,0,1384,744,111,195,784,858,419,403,677,394,107,226,338,885,395,287,774,106,265,261,69,277,149,996,733,85,1480,707,418,990,38,370,81,785,2654,826,0,452,665,362,409,39
Haylei,92,0,0,0,0,24,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,37,0,0,0,0,0,0,0
Hayleigh,3624,131,0,46,5,224,35,0,0,0,239,182,0,0,122,133,23,16,83,99,19,34,46,140,0,57,106,0,0,5,11,11,0,213,302,0,289,60,5,175,0,59,0,120,375,0,0,148,29,60,22,0
Haylen,142,0,0,0,0,14,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,96,0,0,5,0,0,0,0
Hayley,46726,741,100,753,567,5413,765,588,76,45,2180,1309,105,178,1896,1307,571,665,954,640,181,659,1177,1592,918,414,1055,95,323,318,244,1073,152,2515,1608,105,2395,665,727,1902,163,601,89,1253,3382,636,56,1213,1165,341,840,16
Hayli,497,0,0,0,0,94,0,0,0,0,41,0,0,0,9,17,0,5,0,5,0,0,0,21,0,0,10,0,0,0,0,0,5,7,6,0,61,19,0,19,0,0,0,10,158,0,0,5,5,0,0,0
Haylie,7994,71,0,196,94,1120,129,43,0,0,412,212,11,16,326,274,82,85,162,179,0,40,108,268,123,24,245,12,46,47,0,86,34,335,191,0,482,187,134,278,0,84,0,137,976,230,0,121,210,69,115,0
Haylin,16,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Haynes,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hays,32,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0
Hayslee,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Hayven,252,6,0,0,0,43,0,0,0,0,5,23,0,0,6,15,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,29,0,5,23,0,0,0,0,0,5,77,0,0,0,0,0,0,0
Hayward,2307,281,0,0,11,30,0,0,0,0,165,383,0,0,10,0,0,0,40,434,0,0,0,5,0,67,0,0,0,0,0,0,0,76,66,0,10,0,0,10,0,346,0,0,119,0,0,36,0,218,0,0
Haywood,3473,311,0,0,20,0,0,0,0,0,72,142,0,0,5,0,0,0,0,58,0,6,0,0,0,158,0,0,0,0,0,17,0,56,1701,0,6,0,0,11,0,63,0,92,163,0,0,592,0,0,0,0
Hayze,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0
Hayzel,29,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Hayzlee,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
Hazael,119,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
Haze,30,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0
Hazel,205626,6726,169,1093,6138,8863,2080,1059,281,492,4360,8798,600,984,7163,4180,3219,3021,8350,6887,1264,2538,3229,4952,3943,5330,6636,1125,1844,254,618,2619,672,7263,12801,1264,7874,6121,1878,9367,480,5284,1252,7986,12874,1709,565,8001,2763,4965,3381,311
Hazeleen,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazelene,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazeline,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hazell,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Hazelle,44,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
Hazelynn,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Hazen,246,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,27,0,5,118,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,12,44,0,0,12,0,0,0
Haziel,330,0,0,14,0,137,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0
Hazle,755,48,0,0,43,0,0,0,0,0,0,31,0,0,0,6,6,0,55,31,0,0,0,0,0,91,21,0,0,0,0,0,0,0,10,0,0,75,0,16,0,0,0,122,189,0,0,11,0,0,0,0
Hearl,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heath,25255,954,6,358,762,1445,441,88,0,0,887,773,5,175,823,893,728,679,395,883,224,206,277,765,322,325,703,44,413,0,60,138,90,848,802,17,1704,858,200,1114,22,377,250,788,2516,252,32,480,397,241,464,31
Heather,522834,8178,1505,6751,5000,47741,7785,7311,1677,1382,21151,13249,1445,2950,22296,15874,7969,5983,9648,8053,3685,9086,13273,24622,10628,4425,12369,2158,3744,2248,3141,12968,2451,28814,14809,2012,30640,7026,6935,29755,2218,6531,1969,11515,28432,6996,1813,13176,10773,5495,11829,1350
Heaven,23436,460,5,350,324,2516,245,139,47,187,1290,1086,34,5,1259,727,137,158,515,591,0,400,112,932,183,282,610,15,42,199,0,437,185,1436,873,0,1304,446,114,732,0,401,10,592,2697,11,0,685,271,119,273,0
Heavenlee,67,0,0,0,0,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0
Heavenleigh,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Heavenly,2188,41,0,24,21,334,5,12,0,0,141,124,5,0,89,78,0,0,36,44,0,11,14,46,5,0,16,0,0,5,0,37,28,118,118,0,149,45,0,49,0,11,0,68,463,0,0,25,7,6,13,0
Heavyn,142,0,0,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,19,0,0,0,0,0,5,0,0,0,0,60,0,0,5,0,0,0,0
Heba,313,0,0,0,0,73,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,32,0,77,0,0,7,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0
Hebe,31,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heber,893,0,0,32,0,246,7,0,0,0,18,6,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,5,0,0,6,0,16,0,0,219,280,0,0,0,5,0,0
Hebert,59,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
Heberto,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
Hector,97991,144,0,4132,149,29362,1008,1227,15,99,3161,841,5,154,4828,478,139,305,74,127,15,312,1618,593,199,16,146,0,105,617,42,2994,1119,11382,861,0,509,386,542,1540,151,155,0,269,26079,299,0,515,905,0,374,0
Hedda,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hedwig,1482,0,0,0,0,0,0,132,11,0,0,0,0,0,59,0,5,5,0,0,0,0,98,143,16,0,0,0,0,0,0,223,0,321,0,0,41,0,0,370,0,0,0,0,16,0,0,0,0,0,42,0
Hedy,702,0,0,0,0,69,0,0,0,0,0,10,0,0,32,11,0,0,5,5,0,0,0,10,0,6,10,0,0,0,0,12,0,366,5,0,27,0,0,107,0,0,0,5,22,0,0,0,0,0,0,0
Hee,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heela,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Heena,31,0,0,0,0,10,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
Heer,21,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heflin,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heide,684,0,0,0,0,167,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,5,79,16,0,0,0,0,0,0,30,0,190,0,0,21,0,0,10,0,0,0,0,0,0,0,0,16,0,33,0
Heidi,140716,742,546,1802,465,17974,2602,2308,154,271,3218,1522,485,1567,6626,3189,2897,1326,766,1896,1683,1413,4959,7158,7024,360,1846,943,1442,621,1277,2851,364,8779,1721,1106,7846,927,3177,6985,564,745,929,910,4591,3978,661,1739,5759,631,6971,400
Heidie,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heidy,3738,23,0,86,0,1619,18,5,0,5,167,124,0,0,129,6,0,0,0,0,0,62,6,0,0,0,0,0,0,31,0,125,0,418,137,0,11,0,0,10,0,0,0,0,633,5,0,86,32,0,0,0
Heiley,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heily,233,0,0,5,0,99,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0
Heinrich,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0
Heinz,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Heiress,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Heith,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Heitor,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heladio,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helaina,36,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Helaine,829,0,0,0,0,27,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,54,0,690,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
Helaman,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
Helane,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helayna,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Helayne,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helder,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helen,898496,14893,754,4044,12382,34003,8024,13531,2197,4693,10726,17627,2712,3307,52375,22856,16120,11880,18027,14032,4197,14213,33404,33493,16139,11718,25070,4760,8659,622,2606,33980,4042,93366,24664,4687,51017,14205,5247,102521,4539,13761,4337,18680,33728,4197,2126,20832,8712,16083,17039,1669
Helena,26284,43,16,362,0,3167,218,374,10,107,876,368,42,12,1292,396,134,115,304,516,129,701,1680,1149,236,51,285,13,82,30,44,1306,76,3715,759,6,1198,77,118,2343,74,173,6,155,1674,21,50,872,335,279,295,0
Helene,26005,31,0,0,11,1699,47,607,0,116,165,44,201,5,1918,236,252,91,46,146,139,330,1371,1162,281,5,256,24,99,0,82,1873,0,8138,125,46,1011,31,37,3952,233,22,19,32,237,16,24,149,177,37,482,0
Helga,459,0,0,0,0,36,0,0,0,0,0,0,0,0,39,0,10,0,0,0,0,0,0,27,45,0,0,0,0,0,0,0,0,253,0,21,18,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0
Helio,24,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Heliodoro,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helios,29,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hellen,4042,282,0,0,235,351,0,0,0,0,85,310,0,0,30,25,0,5,108,145,0,11,0,18,0,253,130,0,0,0,0,17,0,156,366,0,17,170,0,49,0,313,0,225,567,0,0,111,0,63,0,0
Hellon,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
Helma,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Helmer,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
Helmi,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helmut,30,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helmuth,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,22,0,27,0,0,0,0,0,29,0
Heloise,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helon,127,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,0,0,0,0,0,0,0
Helvi,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helyn,170,0,0,0,0,11,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,23,0,0,25,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
Hema,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hena,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henchy,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hendel,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henderson,1034,169,0,0,16,13,0,0,0,0,5,51,0,0,0,0,0,0,29,121,0,0,0,0,0,188,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,22,0,70,118,0,0,52,0,0,0,0
Hendrick,122,0,0,0,0,49,0,0,0,0,5,0,0,0,5,6,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,22,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
Hendrik,133,0,0,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
Hendrix,3866,40,0,97,40,612,79,5,0,0,219,101,6,25,130,109,68,80,50,54,0,33,27,113,84,28,87,5,60,40,0,38,6,130,111,0,168,80,56,82,0,37,27,96,435,127,0,51,136,28,66,0
Hendy,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henery,244,42,0,0,5,5,0,0,0,0,5,42,0,0,0,0,0,0,5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,12,53,0,0,12,0,0,0,0
Henessy,35,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henlee,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henleigh,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0
Henley,2996,103,8,48,42,178,59,7,0,0,116,148,0,31,91,93,48,46,48,59,0,26,6,80,71,63,141,12,45,5,0,11,0,40,91,15,101,97,64,86,0,34,21,177,413,46,0,74,82,7,63,0
Henna,462,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,197,0,0,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0
